variable_name,value,value_label
fips,42035.0,"Clinton, PA"
fips,42037.0,"Columbia, PA"
fips,42039.0,"Crawford, PA"
fips,42041.0,"Cumberland, PA"
fips,42043.0,"Dauphin, PA"
fips,42045.0,"Delaware, PA"
fips,42047.0,"Elk, PA"
fips,42049.0,"Erie, PA"
fips,42051.0,"Fayette, PA"
fips,42053.0,"Forest, PA"
fips,42055.0,"Franklin, PA"
fips,42057.0,"Fulton, PA"
fips,42059.0,"Greene, PA"
fips,42061.0,"Huntingdon, PA"
fips,42063.0,"Indiana, PA"
fips,42065.0,"Jefferson, PA"
fips,42067.0,"Juniata, PA"
fips,42069.0,"Lackawanna, PA"
fips,42071.0,"Lancaster, PA"
fips,42073.0,"Lawrence, PA"
fips,42075.0,"Lebanon, PA"
fips,42077.0,"Lehigh, PA"
fips,42079.0,"Luzerne, PA"
fips,42081.0,"Lycoming, PA"
fips,42083.0,"McKean, PA"
fips,42085.0,"Mercer, PA"
fips,42087.0,"Mifflin, PA"
fips,42089.0,"Monroe, PA"
fips,42091.0,"Montgomery, PA"
fips,42093.0,"Montour, PA"
fips,42095.0,"Northampton, PA"
fips,42097.0,"Northumberland, PA"
fips,42099.0,"Perry, PA"
fips,42101.0,"Philadelphia, PA"
fips,42103.0,"Pike, PA"
fips,42105.0,"Potter, PA"
fips,42107.0,"Schuylkill, PA"
fips,42109.0,"Snyder, PA"
fips,42111.0,"Somerset, PA"
fips,42113.0,"Sullivan, PA"
fips,42115.0,"Susquehanna, PA"
fips,42117.0,"Tioga, PA"
fips,42119.0,"Union, PA"
fips,42121.0,"Venango, PA"
fips,42123.0,"Warren, PA"
fips,42125.0,"Washington, PA"
fips,42127.0,"Wayne, PA"
fips,42129.0,"Westmoreland, PA"
fips,42131.0,"Wyoming, PA"
fips,42133.0,"York, PA"
fips,44000.0,RHODE ISLAND
fips,44001.0,"Bristol, RI"
fips,44003.0,"Kent, RI"
fips,44005.0,"Newport, RI"
fips,44007.0,"Providence, RI"
fips,44009.0,"Washington, RI"
fips,45000.0,SOUTH CAROLINA
fips,45001.0,"Abbeville, SC"
fips,45003.0,"Aiken, SC"
fips,45005.0,"Allendale, SC"
fips,45007.0,"Anderson, SC"
fips,45009.0,"Bamberg, SC"
fips,45011.0,"Barnwell, SC"
fips,45013.0,"Beaufort, SC"
fips,45015.0,"Berkeley, SC"
fips,45017.0,"Calhoun, SC"
fips,45019.0,"Charleston, SC"
fips,45021.0,"Cherokee, SC"
fips,45023.0,"Chester, SC"
fips,45025.0,"Chesterfield, SC"
fips,45027.0,"Clarendon, SC"
fips,45029.0,"Colleton, SC"
fips,45031.0,"Darlington, SC"
fips,45033.0,"Dillon, SC"
fips,45035.0,"Dorchester, SC"
fips,45037.0,"Edgefield, SC"
fips,45039.0,"Fairfield, SC"
fips,45041.0,"Florence, SC"
fips,45043.0,"Georgetown, SC"
fips,45045.0,"Greenville, SC"
fips,45047.0,"Greenwood, SC"
fips,45049.0,"Hampton, SC"
fips,45051.0,"Horry, SC"
fips,45053.0,"Jasper, SC"
fips,45055.0,"Kershaw, SC"
fips,45057.0,"Lancaster, SC"
fips,45059.0,"Laurens, SC"
fips,45061.0,"Lee, SC"
fips,45063.0,"Lexington, SC"
fips,45065.0,"McCormick, SC"
fips,45067.0,"Marion, SC"
fips,45069.0,"Marlboro, SC"
fips,45071.0,"Newberry, SC"
fips,45073.0,"Oconee, SC"
fips,45075.0,"Orangeburg, SC"
fips,45077.0,"Pickens, SC"
fips,45079.0,"Richland, SC"
fips,45081.0,"Saluda, SC"
fips,45083.0,"Spartanburg, SC"
fips,45085.0,"Sumter, SC"
fips,45087.0,"Union, SC"
fips,45089.0,"Williamsburg, SC"
fips,45091.0,"York, SC"
fips,46000.0,SOUTH DAKOTA
fips,46003.0,"Aurora, SD"
fips,46005.0,"Beadle, SD"
fips,46007.0,"Bennett, SD"
fips,46009.0,"Bon Homme, SD"
fips,46011.0,"Brookings, SD"
fips,46013.0,"Brown, SD"
fips,46015.0,"Brule, SD"
fips,46017.0,"Buffalo, SD"
fips,46019.0,"Butte, SD"
fips,46021.0,"Campbell, SD"
fips,46023.0,"Charles Mix, SD"
fips,46025.0,"Clark, SD"
fips,46027.0,"Clay, SD"
fips,46029.0,"Codington, SD"
fips,46031.0,"Corson, SD"
fips,46033.0,"Custer, SD"
fips,46035.0,"Davison, SD"
fips,46037.0,"Day, SD"
fips,46039.0,"Deuel, SD"
fips,46041.0,"Dewey, SD"
fips,46043.0,"Douglas, SD"
fips,46045.0,"Edmunds, SD"
fips,46047.0,"Fall River, SD"
fips,46049.0,"Faulk, SD"
fips,46051.0,"Grant, SD"
fips,46053.0,"Gregory, SD"
fips,46055.0,"Haakon, SD"
fips,46057.0,"Hamlin, SD"
fips,46059.0,"Hand, SD"
fips,46061.0,"Hanson, SD"
fips,46063.0,"Harding, SD"
fips,46065.0,"Hughes, SD"
fips,46067.0,"Hutchinson, SD"
fips,46069.0,"Hyde, SD"
fips,46071.0,"Jackson, SD"
fips,46073.0,"Jerauld, SD"
fips,46075.0,"Jones, SD"
fips,46077.0,"Kingsbury, SD"
fips,46079.0,"Lake, SD"
fips,46081.0,"Lawrence, SD"
fips,46083.0,"Lincoln, SD"
fips,46085.0,"Lyman, SD"
fips,46087.0,"McCook, SD"
fips,46089.0,"McPherson, SD"
fips,46091.0,"Marshall, SD"
fips,46093.0,"Meade, SD"
fips,46095.0,"Mellette, SD"
fips,46097.0,"Miner, SD"
fips,46099.0,"Minnehaha, SD"
fips,46101.0,"Moody, SD"
fips,46103.0,"Pennington, SD"
fips,46105.0,"Perkins, SD"
fips,46107.0,"Potter, SD"
fips,46109.0,"Roberts, SD"
fips,46111.0,"Sanborn, SD"
fips,46113.0,"Shannon, SD"
fips,46115.0,"Spink, SD"
fips,46117.0,"Stanley, SD"
fips,46119.0,"Sully, SD"
fips,46121.0,"Todd, SD"
fips,46123.0,"Tripp, SD"
fips,46125.0,"Turner, SD"
fips,46127.0,"Union, SD"
fips,46129.0,"Walworth, SD"
fips,46135.0,"Yankton, SD"
fips,46137.0,"Ziebach, SD"
fips,47000.0,TENNESSEE
fips,47001.0,"Anderson, TN"
fips,47003.0,"Bedford, TN"
fips,47005.0,"Benton, TN"
fips,47007.0,"Bledsoe, TN"
fips,47009.0,"Blount, TN"
fips,47011.0,"Bradley, TN"
fips,47013.0,"Campbell, TN"
fips,47015.0,"Cannon, TN"
fips,47017.0,"Carroll, TN"
fips,47019.0,"Carter, TN"
fips,47021.0,"Cheatham, TN"
fips,47023.0,"Chester, TN"
fips,47025.0,"Claiborne, TN"
fips,47027.0,"Clay, TN"
fips,47029.0,"Cocke, TN"
fips,47031.0,"Coffee, TN"
fips,47033.0,"Crockett, TN"
fips,47035.0,"Cumberland, TN"
fips,47037.0,"Davidson, TN"
fips,47039.0,"Decatur, TN"
fips,47041.0,"DeKalb, TN"
fips,47043.0,"Dickson, TN"
fips,47045.0,"Dyer, TN"
fips,47047.0,"Fayette, TN"
fips,47049.0,"Fentress, TN"
fips,47051.0,"Franklin, TN"
fips,47053.0,"Gibson, TN"
fips,47055.0,"Giles, TN"
fips,47057.0,"Grainger, TN"
fips,47059.0,"Greene, TN"
fips,47061.0,"Grundy, TN"
fips,47063.0,"Hamblen, TN"
fips,47065.0,"Hamilton, TN"
fips,47067.0,"Hancock, TN"
fips,47069.0,"Hardeman, TN"
fips,47071.0,"Hardin, TN"
fips,47073.0,"Hawkins, TN"
fips,47075.0,"Haywood, TN"
fips,47077.0,"Henderson, TN"
fips,47079.0,"Henry, TN"
fips,47081.0,"Hickman, TN"
fips,47083.0,"Houston, TN"
fips,47085.0,"Humphreys, TN"
fips,47087.0,"Jackson, TN"
fips,47089.0,"Jefferson, TN"
fips,47091.0,"Johnson, TN"
fips,47093.0,"Knox, TN"
fips,47095.0,"Lake, TN"
fips,47097.0,"Lauderdale, TN"
fips,47099.0,"Lawrence, TN"
fips,47101.0,"Lewis, TN"
fips,47103.0,"Lincoln, TN"
fips,47105.0,"Loudon, TN"
fips,47107.0,"McMinn, TN"
fips,47109.0,"McNairy, TN"
fips,47111.0,"Macon, TN"
fips,47113.0,"Madison, TN"
fips,47115.0,"Marion, TN"
fips,47117.0,"Marshall, TN"
fips,47119.0,"Maury, TN"
fips,47121.0,"Meigs, TN"
fips,47123.0,"Monroe, TN"
fips,47125.0,"Montgomery, TN"
fips,47127.0,"Moore, TN"
fips,47129.0,"Morgan, TN"
fips,47131.0,"Obion, TN"
fips,47133.0,"Overton, TN"
fips,47135.0,"Perry, TN"
fips,47137.0,"Pickett, TN"
fips,47139.0,"Polk, TN"
fips,47141.0,"Putnam, TN"
fips,47143.0,"Rhea, TN"
fips,47145.0,"Roane, TN"
fips,47147.0,"Robertson, TN"
fips,47149.0,"Rutherford, TN"
fips,47151.0,"Scott, TN"
fips,47153.0,"Sequatchie, TN"
fips,47155.0,"Sevier, TN"
fips,47157.0,"Shelby, TN"
fips,47159.0,"Smith, TN"
fips,47161.0,"Stewart, TN"
fips,47163.0,"Sullivan, TN"
fips,47165.0,"Sumner, TN"
fips,47167.0,"Tipton, TN"
fips,47169.0,"Trousdale, TN"
fips,47171.0,"Unicoi, TN"
fips,47173.0,"Union, TN"
fips,47175.0,"Van Buren, TN"
fips,47177.0,"Warren, TN"
fips,47179.0,"Washington, TN"
fips,47181.0,"Wayne, TN"
fips,47183.0,"Weakley, TN"
fips,47185.0,"White, TN"
fips,47187.0,"Williamson, TN"
fips,47189.0,"Wilson, TN"
fips,48000.0,TEXAS
fips,48001.0,"Anderson, TX"
fips,48003.0,"Andrews, TX"
fips,48005.0,"Angelina, TX"
fips,48007.0,"Aransas, TX"
fips,48009.0,"Archer, TX"
fips,48011.0,"Armstrong, TX"
fips,48013.0,"Atascosa, TX"
fips,48015.0,"Austin, TX"
fips,48017.0,"Bailey, TX"
fips,48019.0,"Bandera, TX"
fips,48021.0,"Bastrop, TX"
fips,48023.0,"Baylor, TX"
fips,48025.0,"Bee, TX"
fips,48027.0,"Bell, TX"
fips,48029.0,"Bexar, TX"
fips,48031.0,"Blanco, TX"
fips,48033.0,"Borden, TX"
fips,48035.0,"Bosque, TX"
fips,48037.0,"Bowie, TX"
fips,48039.0,"Brazoria, TX"
fips,48041.0,"Brazos, TX"
fips,48043.0,"Brewster, TX"
fips,48045.0,"Briscoe, TX"
fips,48047.0,"Brooks, TX"
fips,48049.0,"Brown, TX"
fips,48051.0,"Burleson, TX"
fips,48053.0,"Burnet, TX"
fips,48055.0,"Caldwell, TX"
fips,48057.0,"Calhoun, TX"
fips,48059.0,"Callahan, TX"
fips,48061.0,"Cameron, TX"
fips,48063.0,"Camp, TX"
fips,48065.0,"Carson, TX"
fips,48067.0,"Cass, TX"
fips,48069.0,"Castro, TX"
fips,48071.0,"Chambers, TX"
fips,48073.0,"Cherokee, TX"
fips,48075.0,"Childress, TX"
fips,48077.0,"Clay, TX"
fips,48079.0,"Cochran, TX"
fips,48081.0,"Coke, TX"
fips,48083.0,"Coleman, TX"
fips,48085.0,"Collin, TX"
fips,48087.0,"Collingsworth, TX"
fips,48089.0,"Colorado, TX"
fips,48091.0,"Comal, TX"
fips,48093.0,"Comanche, TX"
fips,48095.0,"Concho, TX"
fips,48097.0,"Cooke, TX"
fips,48099.0,"Coryell, TX"
fips,48101.0,"Cottle, TX"
fips,48103.0,"Crane, TX"
fips,48105.0,"Crockett, TX"
fips,48107.0,"Crosby, TX"
fips,48109.0,"Culberson, TX"
fips,48111.0,"Dallam, TX"
fips,48113.0,"Dallas, TX"
fips,48115.0,"Dawson, TX"
fips,48117.0,"Deaf Smith, TX"
fips,48119.0,"Delta, TX"
fips,48121.0,"Denton, TX"
fips,48123.0,"De Witt, TX"
fips,48125.0,"Dickens, TX"
fips,48127.0,"Dimmit, TX"
fips,48129.0,"Donley, TX"
fips,48131.0,"Duval, TX"
fips,48133.0,"Eastland, TX"
fips,48135.0,"Ector, TX"
fips,48137.0,"Edwards, TX"
fips,48139.0,"Ellis, TX"
fips,48141.0,"El Paso, TX"
fips,48143.0,"Erath, TX"
fips,48145.0,"Falls, TX"
fips,48147.0,"Fannin, TX"
fips,48149.0,"Fayette, TX"
fips,48151.0,"Fisher, TX"
fips,48153.0,"Floyd, TX"
fips,48155.0,"Foard, TX"
fips,48157.0,"Fort Bend, TX"
fips,48159.0,"Franklin, TX"
fips,48161.0,"Freestone, TX"
fips,48163.0,"Frio, TX"
fips,48165.0,"Gaines, TX"
fips,48167.0,"Galveston, TX"
fips,48169.0,"Garza, TX"
fips,48171.0,"Gillespie, TX"
fips,48173.0,"Glasscock, TX"
fips,48175.0,"Goliad, TX"
fips,48177.0,"Gonzales, TX"
fips,48179.0,"Gray, TX"
fips,48181.0,"Grayson, TX"
fips,48183.0,"Gregg, TX"
fips,48185.0,"Grimes, TX"
fips,48187.0,"Guadalupe, TX"
fips,48189.0,"Hale, TX"
fips,48191.0,"Hall, TX"
fips,48193.0,"Hamilton, TX"
fips,48195.0,"Hansford, TX"
fips,48197.0,"Hardeman, TX"
fips,48199.0,"Hardin, TX"
fips,48201.0,"Harris, TX"
fips,48203.0,"Harrison, TX"
fips,48205.0,"Hartley, TX"
fips,48207.0,"Haskell, TX"
fips,48209.0,"Hays, TX"
fips,48211.0,"Hemphill, TX"
fips,48213.0,"Henderson, TX"
fips,48215.0,"Hidalgo, TX"
fips,48217.0,"Hill, TX"
fips,48219.0,"Hockley, TX"
fips,48221.0,"Hood, TX"
fips,48223.0,"Hopkins, TX"
fips,48225.0,"Houston, TX"
fips,48227.0,"Howard, TX"
fips,48229.0,"Hudspeth, TX"
fips,48231.0,"Hunt, TX"
fips,48233.0,"Hutchinson, TX"
fips,48235.0,"Irion, TX"
fips,48237.0,"Jack, TX"
fips,48239.0,"Jackson, TX"
fips,48241.0,"Jasper, TX"
fips,48243.0,"Jeff Davis, TX"
fips,48245.0,"Jefferson, TX"
fips,48247.0,"Jim Hogg, TX"
fips,48249.0,"Jim Wells, TX"
fips,48251.0,"Johnson, TX"
fips,48253.0,"Jones, TX"
fips,48255.0,"Karnes, TX"
fips,48257.0,"Kaufman, TX"
fips,48259.0,"Kendall, TX"
fips,48261.0,"Kenedy, TX"
fips,48263.0,"Kent, TX"
fips,48265.0,"Kerr, TX"
fips,48267.0,"Kimble, TX"
fips,48269.0,"King, TX"
fips,48271.0,"Kinney, TX"
fips,48273.0,"Kleberg, TX"
fips,48275.0,"Knox, TX"
fips,48277.0,"Lamar, TX"
fips,48279.0,"Lamb, TX"
fips,48281.0,"Lampasas, TX"
fips,48283.0,"La Salle, TX"
fips,48285.0,"Lavaca, TX"
fips,48287.0,"Lee, TX"
fips,48289.0,"Leon, TX"
fips,48291.0,"Liberty, TX"
fips,48293.0,"Limestone, TX"
fips,48295.0,"Lipscomb, TX"
fips,48297.0,"Live Oak, TX"
fips,48299.0,"Llano, TX"
fips,48301.0,"Loving, TX"
fips,48303.0,"Lubbock, TX"
fips,48305.0,"Lynn, TX"
fips,48307.0,"McCulloch, TX"
fips,48309.0,"McLennan, TX"
fips,48311.0,"McMullen, TX"
fips,48313.0,"Madison, TX"
fips,48315.0,"Marion, TX"
fips,48317.0,"Martin, TX"
fips,48319.0,"Mason, TX"
fips,48321.0,"Matagorda, TX"
fips,48323.0,"Maverick, TX"
fips,48325.0,"Medina, TX"
fips,48327.0,"Menard, TX"
fips,48329.0,"Midland, TX"
fips,48331.0,"Milam, TX"
fips,48333.0,"Mills, TX"
fips,48335.0,"Mitchell, TX"
fips,48337.0,"Montague, TX"
fips,48339.0,"Montgomery, TX"
fips,48341.0,"Moore, TX"
fips,48343.0,"Morris, TX"
fips,48345.0,"Motley, TX"
fips,48347.0,"Nacogdoches, TX"
fips,48349.0,"Navarro, TX"
fips,48351.0,"Newton, TX"
fips,48353.0,"Nolan, TX"
fips,48355.0,"Nueces, TX"
fips,48357.0,"Ochiltree, TX"
fips,48359.0,"Oldham, TX"
fips,48361.0,"Orange, TX"
fips,48363.0,"Palo Pinto, TX"
fips,48365.0,"Panola, TX"
fips,48367.0,"Parker, TX"
fips,48369.0,"Parmer, TX"
fips,48371.0,"Pecos, TX"
fips,48373.0,"Polk, TX"
fips,48375.0,"Potter, TX"
fips,48377.0,"Presidio, TX"
fips,48379.0,"Rains, TX"
fips,48381.0,"Randall, TX"
fips,48383.0,"Reagan, TX"
fips,48385.0,"Real, TX"
fips,48387.0,"Red River, TX"
fips,48389.0,"Reeves, TX"
fips,48391.0,"Refugio, TX"
fips,48393.0,"Roberts, TX"
fips,48395.0,"Robertson, TX"
fips,48397.0,"Rockwall, TX"
fips,48399.0,"Runnels, TX"
fips,48401.0,"Rusk, TX"
fips,48403.0,"Sabine, TX"
fips,48405.0,"San Augustine, TX"
fips,48407.0,"San Jacinto, TX"
fips,48409.0,"San Patricio, TX"
fips,48411.0,"San Saba, TX"
fips,48413.0,"Schleicher, TX"
fips,48415.0,"Scurry, TX"
fips,48417.0,"Shackelford, TX"
fips,48419.0,"Shelby, TX"
fips,48421.0,"Sherman, TX"
fips,48423.0,"Smith, TX"
fips,48425.0,"Somervell, TX"
fips,48427.0,"Starr, TX"
fips,48429.0,"Stephens, TX"
fips,48431.0,"Sterling, TX"
fips,48433.0,"Stonewall, TX"
fips,48435.0,"Sutton, TX"
fips,48437.0,"Swisher, TX"
fips,48439.0,"Tarrant, TX"
fips,48441.0,"Taylor, TX"
fips,48443.0,"Terrell, TX"
fips,48445.0,"Terry, TX"
fips,48447.0,"Throckmorton, TX"
fips,48449.0,"Titus, TX"
fips,48451.0,"Tom Green, TX"
fips,48453.0,"Travis, TX"
fips,48455.0,"Trinity, TX"
fips,48457.0,"Tyler, TX"
fips,48459.0,"Upshur, TX"
fips,48461.0,"Upton, TX"
fips,48463.0,"Uvalde, TX"
fips,48465.0,"Val Verde, TX"
fips,48467.0,"Van Zandt, TX"
fips,48469.0,"Victoria, TX"
fips,48471.0,"Walker, TX"
fips,48473.0,"Waller, TX"
fips,48475.0,"Ward, TX"
fips,48477.0,"Washington, TX"
fips,48479.0,"Webb, TX"
fips,48481.0,"Wharton, TX"
fips,48483.0,"Wheeler, TX"
fips,48485.0,"Wichita, TX"
fips,48487.0,"Wilbarger, TX"
fips,48489.0,"Willacy, TX"
fips,48491.0,"Williamson, TX"
fips,48493.0,"Wilson, TX"
fips,48495.0,"Winkler, TX"
fips,48497.0,"Wise, TX"
fips,48499.0,"Wood, TX"
fips,48501.0,"Yoakum, TX"
fips,48503.0,"Young, TX"
fips,48505.0,"Zapata, TX"
fips,48507.0,"Zavala, TX"
fips,49000.0,UTAH
fips,49001.0,"Beaver, UT"
fips,49003.0,"Box Elder, UT"
fips,49005.0,"Cache, UT"
fips,49007.0,"Carbon, UT"
fips,49009.0,"Daggett, UT"
fips,49011.0,"Davis, UT"
fips,49013.0,"Duchesne, UT"
fips,49015.0,"Emery, UT"
fips,49017.0,"Garfield, UT"
fips,49019.0,"Grand, UT"
fips,49021.0,"Iron, UT"
fips,49023.0,"Juab, UT"
fips,49025.0,"Kane, UT"
fips,49027.0,"Millard, UT"
fips,49029.0,"Morgan, UT"
fips,49031.0,"Piute, UT"
fips,49033.0,"Rich, UT"
fips,49035.0,"Salt Lake, UT"
fips,49037.0,"San Juan, UT"
fips,49039.0,"Sanpete, UT"
fips,49041.0,"Sevier, UT"
fips,49043.0,"Summit, UT"
fips,49045.0,"Tooele, UT"
fips,49047.0,"Uintah, UT"
fips,49049.0,"Utah, UT"
fips,49051.0,"Wasatch, UT"
fips,49053.0,"Washington, UT"
fips,49055.0,"Wayne, UT"
fips,49057.0,"Weber, UT"
fips,50000.0,VERMONT
fips,50001.0,"Addison, VT"
fips,50003.0,"Bennington, VT"
fips,50005.0,"Caledonia, VT"
fips,50007.0,"Chittenden, VT"
fips,50009.0,"Essex, VT"
fips,50011.0,"Franklin, VT"
fips,50013.0,"Grand Isle, VT"
fips,50015.0,"Lamoille, VT"
fips,50017.0,"Orange, VT"
fips,50019.0,"Orleans, VT"
fips,50021.0,"Rutland, VT"
fips,50023.0,"Washington, VT"
fips,50025.0,"Windham, VT"
fips,50027.0,"Windsor, VT"
fips,51000.0,VIRGINIA
fips,51001.0,"Accomack, VA"
fips,51003.0,"Albemarle, VA"
fips,51005.0,"Alleghany, VA"
fips,51007.0,"Amelia, VA"
fips,51009.0,"Amherst, VA"
fips,51011.0,"Appomattox, VA"
fips,51013.0,"Arlington, VA"
fips,51015.0,"Augusta, VA"
fips,51017.0,"Bath, VA"
fips,51019.0,"Bedford, VA"
fips,51021.0,"Bland, VA"
fips,51023.0,"Botetourt, VA"
fips,51025.0,"Brunswick, VA"
fips,51027.0,"Buchanan, VA"
fips,51029.0,"Buckingham, VA"
fips,51031.0,"Campbell, VA"
fips,51033.0,"Caroline, VA"
fips,51035.0,"Carroll, VA"
fips,51036.0,"Charles City, VA"
fips,51037.0,"Charlotte, VA"
fips,51041.0,"Chesterfield, VA"
fips,51043.0,"Clarke, VA"
fips,51045.0,"Craig, VA"
fips,51047.0,"Culpeper, VA"
fips,51049.0,"Cumberland, VA"
fips,51051.0,"Dickenson, VA"
fips,51053.0,"Dinwiddie, VA"
fips,51057.0,"Essex, VA"
fips,51059.0,"Fairfax, VA"
fips,51061.0,"Fauquier, VA"
fips,51063.0,"Floyd, VA"
fips,51065.0,"Fluvanna, VA"
fips,51067.0,"Franklin, VA"
fips,51069.0,"Frederick, VA"
fips,51071.0,"Giles, VA"
fips,51073.0,"Gloucester, VA"
fips,51075.0,"Goochland, VA"
fips,51077.0,"Grayson, VA"
fips,51079.0,"Greene, VA"
fips,51081.0,"Greensville, VA"
fips,51083.0,"Halifax, VA"
fips,51085.0,"Hanover, VA"
fips,51087.0,"Henrico, VA"
fips,51089.0,"Henry, VA"
fips,51091.0,"Highland, VA"
fips,51093.0,"Isle of Wight, VA"
fips,51095.0,"James City, VA"
fips,51097.0,"King and Queen, VA"
fips,51099.0,"King George, VA"
fips,51101.0,"King William, VA"
fips,51103.0,"Lancaster, VA"
fips,51105.0,"Lee, VA"
fips,51107.0,"Loudoun, VA"
fips,51109.0,"Louisa, VA"
fips,51111.0,"Lunenburg, VA"
fips,51113.0,"Madison, VA"
fips,51115.0,"Mathews, VA"
fips,51117.0,"Mecklenburg, VA"
fips,51119.0,"Middlesex, VA"
fips,51121.0,"Montgomery, VA"
fips,51125.0,"Nelson, VA"
fips,51127.0,"New Kent, VA"
fips,51131.0,"Northampton, VA"
fips,51133.0,"Northumberland, VA"
fips,51135.0,"Nottoway, VA"
fips,51137.0,"Orange, VA"
fips,51139.0,"Page, VA"
fips,51141.0,"Patrick, VA"
fips,51143.0,"Pittsylvania, VA"
fips,51145.0,"Powhatan, VA"
fips,51147.0,"Prince Edward, VA"
fips,51149.0,"Prince George, VA"
fips,51153.0,"Prince William, VA"
fips,51155.0,"Pulaski, VA"
fips,51157.0,"Rappahannock, VA"
fips,51159.0,"Richmond, VA"
fips,51161.0,"Roanoke, VA"
fips,51163.0,"Rockbridge, VA"
fips,51165.0,"Rockingham, VA"
fips,51167.0,"Russell, VA"
fips,51169.0,"Scott, VA"
fips,51171.0,"Shenandoah, VA"
fips,51173.0,"Smyth, VA"
fips,51175.0,"Southampton, VA"
fips,51177.0,"Spotsylvania, VA"
fips,51179.0,"Stafford, VA"
fips,51181.0,"Surry, VA"
fips,51183.0,"Sussex, VA"
fips,51185.0,"Tazewell, VA"
fips,51187.0,"Warren, VA"
fips,51191.0,"Washington, VA"
fips,51193.0,"Westmoreland, VA"
fips,51195.0,"Wise, VA"
fips,51197.0,"Wythe, VA"
fips,51199.0,"York, VA"
fips,51510.0,"Alexandria, VA"
fips,51515.0,"Bedford, VA"
fips,51520.0,"Bristol, VA"
fips,51530.0,"Buena Vista, VA"
fips,51540.0,"Charlottesville, VA"
fips,51550.0,"Chesapeake, VA"
fips,51560.0,"Clifton Forge, VA"
fips,51570.0,"Colonial Heights, VA"
fips,51580.0,"Covington, VA"
fips,51590.0,"Danville, VA"
fips,51595.0,"Emporia, VA"
fips,51600.0,"Fairfax, VA"
fips,51610.0,"Falls Church, VA"
fips,51620.0,"Franklin, VA"
fips,51630.0,"Fredericksburg, VA"
fips,51640.0,"Galax, VA"
fips,51650.0,"Hampton, VA"
fips,51660.0,"Harrisonburg, VA"
fips,51670.0,"Hopewell, VA"
fips,51678.0,"Lexington, VA"
fips,51680.0,"Lynchburg, VA"
fips,51683.0,"Manassas, VA"
fips,51685.0,"Manassas Park, VA"
fips,51690.0,"Martinsville, VA"
fips,51700.0,"Newport News, VA"
fips,51710.0,"Norfolk, VA"
fips,51720.0,"Norton, VA"
fips,51730.0,"Petersburg, VA"
fips,51735.0,"Poquoson, VA"
fips,51740.0,"Portsmouth, VA"
fips,51750.0,"Radford, VA"
fips,51760.0,"Richmond, VA"
fips,51770.0,"Roanoke, VA"
fips,51775.0,"Salem, VA"
fips,51780.0,"South Boston, VA"
fips,51790.0,"Staunton, VA"
fips,51800.0,"Suffolk, VA"
fips,51810.0,"Virginia Beach, VA"
fips,51820.0,"Waynesboro, VA"
fips,51830.0,"Williamsburg, VA"
fips,51840.0,"Winchester, VA"
fips,53000.0,WASHINGTON
fips,53001.0,"Adams, WA"
fips,53003.0,"Asotin, WA"
fips,53005.0,"Benton, WA"
fips,53007.0,"Chelan, WA"
fips,53009.0,"Clallam, WA"
fips,53011.0,"Clark, WA"
fips,53013.0,"Columbia, WA"
fips,53015.0,"Cowlitz, WA"
fips,53017.0,"Douglas, WA"
fips,53019.0,"Ferry, WA"
fips,53021.0,"Franklin, WA"
fips,53023.0,"Garfield, WA"
fips,53025.0,"Grant, WA"
fips,53027.0,"Grays Harbor, WA"
fips,53029.0,"Island, WA"
fips,53031.0,"Jefferson, WA"
fips,53033.0,"King, WA"
fips,53035.0,"Kitsap, WA"
fips,53037.0,"Kittitas, WA"
fips,53039.0,"Klickitat, WA"
fips,53041.0,"Lewis, WA"
fips,53043.0,"Lincoln, WA"
fips,53045.0,"Mason, WA"
fips,53047.0,"Okanogan, WA"
fips,53049.0,"Pacific, WA"
fips,53051.0,"Pend Oreille, WA"
fips,53053.0,"Pierce, WA"
fips,53055.0,"San Juan, WA"
fips,53057.0,"Skagit, WA"
fips,53059.0,"Skamania, WA"
fips,53061.0,"Snohomish, WA"
fips,53063.0,"Spokane, WA"
fips,53065.0,"Stevens, WA"
fips,53067.0,"Thurston, WA"
fips,53069.0,"Wahkiakum, WA"
fips,53071.0,"Walla Walla, WA"
fips,53073.0,"Whatcom, WA"
fips,53075.0,"Whitman, WA"
fips,53077.0,"Yakima, WA"
fips,54000.0,WEST VIRGINIA
fips,54001.0,"Barbour, WV"
fips,54003.0,"Berkeley, WV"
fips,54005.0,"Boone, WV"
fips,54007.0,"Braxton, WV"
fips,54009.0,"Brooke, WV"
fips,54011.0,"Cabell, WV"
fips,54013.0,"Calhoun, WV"
fips,54015.0,"Clay, WV"
fips,54017.0,"Doddridge, WV"
fips,54019.0,"Fayette, WV"
fips,54021.0,"Gilmer, WV"
fips,54023.0,"Grant, WV"
fips,54025.0,"Greenbrier, WV"
fips,54027.0,"Hampshire, WV"
fips,54029.0,"Hancock, WV"
fips,54031.0,"Hardy, WV"
fips,54033.0,"Harrison, WV"
fips,54035.0,"Jackson, WV"
fips,54037.0,"Jefferson, WV"
fips,54039.0,"Kanawha, WV"
fips,54041.0,"Lewis, WV"
fips,54043.0,"Lincoln, WV"
fips,54045.0,"Logan, WV"
fips,54047.0,"McDowell, WV"
fips,54049.0,"Marion, WV"
fips,54051.0,"Marshall, WV"
fips,54053.0,"Mason, WV"
fips,54055.0,"Mercer, WV"
fips,54057.0,"Mineral, WV"
fips,54059.0,"Mingo, WV"
